ticker,event_date,company_name,industry,year,proposal_count,public_goods_count,democracy_count,close_vote_count,max_vote_for,mean_vote_for,proposal_type_general,proposal_type_specific,titles,public_goods_event,democracy_event,close_vote_event,treatment_public_or_democracy
TXT,2024-04-24,Textron Inc.,Aircraft Engines & Engine Parts,2024,2,1,2,1,0.9414,0.6351,Corporate Governance|Executive Compensation,Chairman Independence|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair,True,True,True,True
AES,2024-04-25,The AES Corporation,Cogeneration Services & Small Power Prod.,2024,1,0,1,0,0.9625,0.9625,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
AGCO,2024-04-25,AGCO Corporation,Farm Machinery & Equipment,2024,1,0,1,0,0.9414,0.9414,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
EIX,2024-04-25,Edison International,Electric Services,2024,2,1,1,0,0.9186,0.54655,Executive Compensation|Social Policy,Lobbying|Say on Pay,Advisory Vote Exec. Comp. | Transparency In Lobbying,True,True,False,True
HCA,2024-04-25,"HCA Healthcare, Inc.",General Medical & Surgical Hospitals,2024,4,3,1,0,0.9411,0.314925,Executive Compensation|Social Policy,Health Care|Say on Pay,Advisory Vote Exec. Comp. | Report on Risk Mitigation Regarding State Restrictions for Emergency Abortions | Report on Patient Feedback Regarding Quality of Care,True,True,False,True
JNJ,2024-04-25,Johnson & Johnson,Pharmaceutical Preparations,2024,3,2,1,0,0.9046,0.31456666666666666,Executive Compensation|Social Policy,Employment Rights|Health Care|Say on Pay,Advisory Vote Exec. Comp. | Report on Gender-based Compensation & Health Benefit Gaps | Impact of Extended Patent Exclusivities on Product Access,True,True,False,True
ODP,2024-04-25,The ODP Corporation,Retail - Misc Shopping Goods Stores,2024,1,0,1,0,0.9258,0.9258,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
PFE,2024-04-25,Pfizer Inc.,Pharmaceutical Preparations,2024,5,3,3,1,0.9142,0.28864,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Charitable Giving|Director Resignation Bylaw Processes|Political Spending|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair | Political Contributions Congruency Report,True,True,True,True
TXN,2024-04-25,Texas Instruments Incorporated,Semiconductors & Related Devices,2024,3,1,2,1,0.7806,0.45999999999999996,Corporate Governance|Executive Compensation|Social Policy,Human Rights|Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Special Shareholder Meeting Improvement | Report on Due Diligence Efforts to Trace Customer Misuse of Products,True,True,True,True
ABT,2024-04-26,Abbott Laboratories,Pharmaceutical Preparations,2024,1,0,1,0,0.891,0.891,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
K,2024-04-26,Kellanova,Grain Mill Products,2024,5,4,2,1,0.9435,0.33954,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Environmental|Gender/Racial Equality|Pesticide Use|Say on Pay,Advisory Vote Exec. Comp. | Adopt Policy Requiring the Board Chair to be Independent Director | Racial and Gender Pay Gap Disclosures,True,True,True,True
LDOS,2024-04-26,"Leidos Holdings, Inc.",Services - Computer Integrated Systems Design,2024,2,0,2,0,0.9532,0.60135,Corporate Governance|Executive Compensation,Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Special Shareholder Meeting Improvement,False,True,False,True
SWK,2024-04-26,"Stanley Black & Decker, Inc.","Cutlery, Handtools, Gen. Hardware",2024,1,0,1,0,0.9267,0.9267,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
GPC,2024-04-29,Genuine Parts Company,Wholesale-Motor Vehicle Supplies & New Parts,2024,1,0,1,0,0.9154,0.9154,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
C,2024-04-30,Citigroup Inc.,Financial Services,2024,7,5,3,0,0.9301,0.2080714285714286,Corporate Governance|Executive Compensation|Social Policy,Animal Rights|Chairman Independence|Director Resignation Bylaw Processes|Diversity|Human Rights,Advisory Vote Exec. Comp. | Independent Board Chair | Report on Respecting Indigenous Peoples’  Rights,True,True,False,True
EXC,2024-04-30,Exelon Corporation,Electric & Other Services Combined,2024,2,0,2,1,0.9368,0.63825,Corporate Governance|Executive Compensation,Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Adopt Shareholder Right to Call a Special Shareholder Meeting,False,True,True,True
IBM,2024-04-30,International Business Machines Corporation,Computer & Office Equip.,2024,6,4,2,4,0.922,0.4018333333333333,Corporate Governance|Executive Compensation|Social Policy,Environmental|Human Rights|Lobbying|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Transparency in Lobbying | Report on Congruency in China Business Operations and ESG Activities,True,True,True,True
PBF,2024-04-30,PBF Energy Inc.,Petroleum Refining,2024,1,0,1,0,0.9732,0.9732,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
PCAR,2024-04-30,PACCAR Inc.,Motor Vehicles & Passenger Car Bodies,2024,2,1,1,0,0.9366,0.61065,Executive Compensation|Social Policy,Climate Risk|Say on Pay,Advisory Vote Exec. Comp. | Report on Corporate Climate Lobbying in Line with Paris Agreement,True,True,False,True
WFC,2024-04-30,Wells Fargo & Company,National Commercial Banks,2024,9,8,1,2,0.9273,0.29762222222222223,Executive Compensation|Social Policy,Climate Risk|Employment Rights|Human Rights|Lobbying|Political Spending,Advisory Vote Exec. Comp. | Annual Report on Prevention of Workplace Harassment & Discrimination | 3rd Party Assessment of Respect for Freedom of Association & Collective Bargaining,True,True,True,True
WMB,2024-04-30,"The Williams Companies, Inc.",Natural Gas Transmission & Distribution,2024,2,1,1,0,0.9609,0.48045,Executive Compensation|Social Policy,Climate Risk|Say on Pay,Advisory Vote Exec. Comp. | Limit Upstream Flaring,True,True,False,True
X,2024-04-30,United States Steel Corporation,"Steel Works, Blast Furnances Rolling Mills",2024,1,0,1,0,0.9724,0.9724,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
FLR,2024-05-01,Fluor Corporation,Heavy Construction,2024,1,0,1,0,0.9222,0.9222,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
GD,2024-05-01,General Dynamics Corporation,Ship & Boat Building,2024,2,0,2,0,0.957,0.49624999999999997,Executive Compensation,Golden Parachutes|Say on Pay,Advisory Vote Exec. Comp. | Shareholder Opportunity to Vote on Excessive Golden Parachutes,False,True,False,True
KO,2024-05-01,The Coca-Cola Company,Beverages,2024,4,3,1,0,0.8911,0.27665,Executive Compensation|Social Policy,Diversity|Health Care|Say on Pay,"Advisory Vote Exec. Comp. | Report on Risks Created by the Company’s Diversity, Equity, & Inclusion Effort | Report on Non-Sugar Sweeteners",True,True,False,True
MOH,2024-05-01,"Molina Healthcare, Inc.",Hospital and Medical Service Plans,2024,2,0,2,0,0.9332,0.5124,Executive Compensation|Voting Rules,Say on Pay|Simple Majority Voting,Advisory Vote Exec. Comp. | Simple Majority Vote,False,True,False,True
PEP,2024-05-01,"PepsiCo,Inc.",Beverages,2024,9,6,2,0,0.8965,0.20392222222222223,Corporate Governance|Executive Compensation|Social Policy,Director Resignation Bylaw Processes|Diversity|Employment Rights|Gender/Racial Equality|Global Spending Transparency,Advisory Vote Exec. Comp. | Shareholder Ratification of Excessive Golden Parachutes | Report on Gender-Based Compensation Gaps and Associated Risks,True,True,False,True
COF,2024-05-02,Capital One Financial Corporation,State Commercial Banks,2024,4,2,2,0,0.9509,0.29085,Corporate Governance|Executive Compensation|Social Policy,Civil Rights Audit|Climate Risk|Director Resignation Bylaw Processes|Say on Pay,Advisory Vote Exec. Comp. | Setting Greenhouse Gas Emission Reduction Targets | Report on Respecting Workforce Civil Liberties,True,True,False,True
ECL,2024-05-02,Ecolab Inc,"Soap, Detergent, Cleaning Preparations",2024,2,1,2,1,0.9011,0.62025,Corporate Governance|Executive Compensation,Chairman Independence|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair,True,True,True,True
HUN,2024-05-02,Huntsman Corporation,Chemicals & Allied Products,2024,2,1,1,1,0.8518,0.60905,Executive Compensation|Social Policy,Political Spending|Say on Pay,Advisory Vote Exec. Comp. | Transparency in Political Spending,True,True,True,True
KHC,2024-05-02,The Kraft Heinz Company,"Can, Froz & Presv Fruit, Veg & Food Specialties",2024,4,3,1,0,0.9561,0.3462,Executive Compensation|Social Policy,Animal Rights|Climate Risk|Environmental|Say on Pay,Advisory Vote Exec. Comp. | Report on Recyclability Claims | Report on Group-Housed Pork,True,True,False,True
KMB,2024-05-02,Kimberly-Clark Corporation,Converted Paper & Paperboard Products,2024,1,0,1,0,0.899,0.899,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
LMT,2024-05-02,Lockheed Martin Corporation,Guided Missiles & Space Vehicles,2024,5,2,3,2,0.9306,0.35094,Corporate Governance|Executive Compensation|Social Policy,Climate Risk|Director Resignation Bylaw Processes|Human Rights|Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Report on Alignment of Political Activities with Human Rights Policy | Report on Reducing Full Value Chain GHG Emissions,True,True,True,True
OXY,2024-05-02,Occidental Petroleum Corporation,Crude Petroleum & Natural Gas,2024,2,1,1,0,0.9672,0.5559499999999999,Executive Compensation|Social Policy,Lobbying|Say on Pay,Advisory Vote Exec. Comp. | Transparency in Lobbying,True,True,False,True
RTX,2024-05-02,RTX Corporation,Aircraft Engines & Engine Parts,2024,4,3,1,1,0.8605,0.368525,Executive Compensation|Social Policy,Climate Risk|Human Rights|Lobbying|Say on Pay,Advisory Vote Exec. Comp. | Transparency in Lobbying | Report on Full Value Chain Emissions Reduction Plan,True,True,True,True
UPS,2024-05-02,"United Parcel Service, Inc.",Trucking & Courier Services,2024,4,2,2,1,0.8711,0.38382499999999997,Executive Compensation|Social Policy|Voting Rules,Environmental|Human Rights|Recapitalization (Stock Classes/Voting Rights)|Say on Pay,Advisory Vote Exec. Comp. | Give Each Share an Equal Vote | Report on the Risks Arising From Voluntary Carbon-Reduction Commitments,True,True,True,True
ABBV,2024-05-03,AbbVie Inc.,Pharmaceutical Preparations,2024,4,2,2,1,0.9176,0.480475,Executive Compensation|Social Policy|Voting Rules,Lobbying|Reputational Risk|Say on Pay|Simple Majority Voting,Advisory Vote Exec. Comp. | Simple Majority Vote | Report on Lobbying,True,True,True,True
ETR,2024-05-03,Entergy Corporation,Electric Services,2024,1,0,1,0,0.9541,0.9541,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
ITW,2024-05-03,Illinois Tool Works Inc.,General Industrial Machinery & Equipment,2024,2,0,2,1,0.932,0.6373500000000001,Executive Compensation,Golden Parachutes|Say on Pay,Advisory Vote Exec. Comp. | Shareholder Opportunity to Vote on Excessive Golden Parachutes,False,True,True,True
MAN,2024-05-03,ManpowerGroup Inc.,Services - Help Supply Services,2024,1,0,1,0,0.9377,0.9377,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
AFL,2024-05-06,Aflac Incorporated,Accident & Health Insurance,2024,1,0,1,0,0.9641,0.9641,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
AXP,2024-05-06,American Express Company,Finance Services,2024,4,1,2,1,0.9508,0.37875,Corporate Governance|Executive Compensation|Social Policy,Climate Risk|Golden Parachutes|Merchant Category Codes|Say on Pay,Advisory Vote Exec. Comp. | Shareholder Opportunity to Vote on Excessive Golden Parachutes | Report Climate Lobbying Alignment,True,True,True,True
LLY,2024-05-06,Eli Lilly and Company,Pharmaceutical Preparations,2024,5,4,1,0,0.9501,0.32642,Executive Compensation|Social Policy,Diversity|Human Rights|Lobbying|Reputational Risk|Say on Pay,"Advisory Vote Exec. Comp. | Report on Lobbying | Report on Effectiveness of the Company’s Diversity, Equity, and Inclusion Efforts",True,True,False,True
ARW,2024-05-07,"Arrow Electronics, Inc.",Wholesale Electronic Parts & Equip.,2024,1,0,1,0,0.9707,0.9707,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
BAX,2024-05-07,Baxter International Inc.,Surgical & Medical Instruments & Apparatus,2024,2,1,1,0,0.8653,0.57695,Executive Compensation,Equity Comp Rules|Say on Pay,Advisory Vote Exec. Comp. | Executives to Retain Significant Stock,True,True,False,True
BMY,2024-05-07,Bristol-Myers Squibb Company,Pharmaceutical Preparations,2024,3,2,2,2,0.939,0.5471333333333334,Corporate Governance|Executive Compensation,Chairman Independence|Equity Comp Rules|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair | Executives to Retain Significant Stock,True,True,True,True
CYH,2024-05-07,"Community Health Systems, Inc.",General Medical & Surgical Hospitals,2024,1,0,1,0,0.9668,0.9668,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
D,2024-05-07,"Dominion Energy, Inc.",Electric Services,2024,3,2,2,1,0.9511,0.4537,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Climate Risk|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair | Amend Articles of Incorporation to Become a Benefit Corporation,True,True,True,True
DHR,2024-05-07,Danaher Corporation,"Industrial Instrum for Measurmnt, Display, Control",2024,3,1,2,1,0.93,0.5002333333333334,Corporate Governance|Executive Compensation|Social Policy,Diversity|Say on Pay|Special Meetings,"Advisory Vote Exec. Comp. | Special Shareholder Meeting Improvement | Report on Effectiveness of the Company’s Diversity, Equity & Inclusion Efforts",True,True,True,True
GE,2024-05-07,General Electric Company,Electronics & Other Electrical Equip.,2024,3,2,2,0,0.9446,0.37283333333333335,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Environmental|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chair | Report Analyzing Risks Arising from Voluntary Carbon-Reduction Commitments,True,True,False,True
GPS,2024-05-07,The Gap Inc.,Retail Family Clothing Stores,2024,1,0,1,0,0.9705,0.9705,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
INTC,2024-05-07,Intel Corporation,Semiconductors & Related Devices,2024,4,2,3,0,0.8894,0.24567499999999998,Corporate Governance|Executive Compensation|Social Policy,Establish New Board Committee & or Council|Golden Parachutes|Health Care|Say on Pay,Advisory Vote Exec. Comp. | Request a Corporate Financial Sustainability Board Committee | Risk Report of Opposing State Abortion Regulation,True,True,False,True
OMC,2024-05-07,Omnicom Group Inc.,Services - Advertising Agencies,2024,1,0,1,0,0.906,0.906,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
OSK,2024-05-07,Oshkosh Corporation,Motor Vehicles & Passenger Car Bodies,2024,2,0,2,0,0.9555,0.47775,Executive Compensation|Voting Rules,Majority Voting for Directors|Say on Pay,Advisory Vote Exec. Comp. | Majority Vote for Director Election,False,True,False,True
CSX,2024-05-08,CSX Corporation,"Railroads, Line-Haul Operating",2024,2,1,2,0,0.8315,0.45395,Corporate Governance|Executive Compensation,Establish New Board Committee & or Council|Say on Pay,Advisory Vote Exec. Comp. | Form a Railroad Safety Committee,True,True,False,True
GILD,2024-05-08,"Gilead Sciences, Inc.",Health Care,2024,4,2,2,1,0.9203,0.338725,Corporate Governance|Executive Compensation|Social Policy,Employee Representative Director|Equity Comp Rules|Health Care|Say on Pay,Advisory Vote Exec. Comp. | Incl Non-Management Employee as Director | Report on Risks of Supporting Abortion,True,True,True,True
KMI,2024-05-08,"Kinder Morgan, Inc.",Natural Gas Transmission & Distribution,2024,2,1,1,1,0.9567,0.63505,Executive Compensation|Social Policy,Climate Risk|Say on Pay,Advisory Vote Exec. Comp. | Establish a Greenhouse Gas Emission Reduction Target,True,True,True,True
MUR,2024-05-08,Murphy Oil Corporation,Petroleum Refining,2024,1,0,1,0,0.9866,0.9866,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
PM,2024-05-08,Philip Morris International Inc.,Consumer Products,2024,1,0,1,0,0.9288,0.9288,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
CHRW,2024-05-09,"C.H. Robinson Worldwide, Inc.",Trucking & Courier Services,2024,1,0,1,0,0.8608,0.8608,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
F,2024-05-09,Ford Motor Company,Motor Vehicles & Passenger Car Bodies,2024,4,2,2,1,0.9292,0.35855,Executive Compensation|Social Policy|Voting Rules,Human Rights|Recapitalization (Stock Classes/Voting Rights)|Say on Pay|Supply Chain Risks,Advisory Vote Exec. Comp. | Give Each Share an Equal Vote | Child Labor Audit,True,True,True,True
LVS,2024-05-09,Las Vegas Sands Corp.,Hotels & Motels,2024,1,0,1,1,0.6543,0.6543,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,True,True
NSC,2024-05-09,Norfolk Southern Corporation,"Railroads, Line-Haul Operating",2024,3,1,2,2,0.6131,0.427,Corporate Governance|Executive Compensation|Social Policy,Lobbying|Require Shareholder Vote on Bylaws|Say on Pay,Advisory Vote Exec. Comp. | Transparency in Lobbying | Repeal Board Bylaws Adopted without Shareholder Approval,True,True,True,True
