date,total_call,total_put,total_total,total_pcr
2018-06-18,2137943,2191990,4329933,1.03
2018-06-19,2637129,2210659,4847788,0.84
2018-06-20,2167440,1935969,4103409,0.89
2018-06-21,2012605,2065604,4078209,1.03
2018-06-22,2049871,1757812,3807683,0.86
2018-06-25,3030070,3345158,6375228,1.1
2018-06-26,2032970,1855313,3888283,0.91
2018-06-27,2162929,2344281,4507210,1.08
2018-06-28,2014191,2660840,4675031,1.32
2018-06-29,1795504,2224736,4020240,1.24
2018-07-02,1535022,1623039,3158061,1.06
2018-07-03,1029070,1101941,2131011,1.07
2018-07-05,1639929,1499444,3139373,0.91
2018-07-06,1948665,1954384,3903049,1.0
2018-07-09,2397498,2204464,4601962,0.92
2018-07-10,2121207,2089126,4210333,0.98
2018-07-11,1773591,1811487,3585078,1.02
2018-07-12,2138806,1965266,4104072,0.92
2018-07-13,2271804,2233691,4505495,0.98
2018-07-16,1861465,1850342,3711807,0.99
2018-07-17,2319537,2202099,4521636,0.95
2018-07-18,2232910,1898850,4131760,0.85
2018-07-19,2158181,1945921,4104102,0.9
2018-07-20,2363711,2312179,4675890,0.98
2018-07-23,2040734,1739962,3780696,0.85
2018-07-24,2466823,2255765,4722588,0.91
2018-07-25,2330402,1912089,4242491,0.82
2018-07-26,2431074,1799590,4230664,0.74
2018-07-27,2391504,2515110,4906614,1.05
2018-07-30,1988652,2217683,4206335,1.12
2018-07-31,1975006,1979711,3954717,1.0
2018-08-01,1779692,1810774,3590466,1.02
2018-08-02,2234188,2161001,4395189,0.97
2018-08-03,2087391,1885233,3972624,0.9
2018-08-06,2084790,1880817,3965607,0.9
2018-08-07,2281670,2098657,4380327,0.92
2018-08-08,2143650,2028669,4172319,0.95
2018-08-09,2089285,1781703,3870988,0.85
2018-08-10,2375732,2857609,5233341,1.2
2018-08-13,2015881,2185756,4201637,1.08
2018-08-14,1825606,1659436,3485042,0.91
2018-08-15,2942542,3425302,6367844,1.16
2018-08-16,2539634,2388096,4927730,0.94
2018-08-17,2500748,2593075,5093823,1.04
2018-08-20,2119103,1684544,3803647,0.79
2018-08-21,2604872,2115002,4719874,0.81
2018-08-22,1960269,1888324,3848593,0.96
2018-08-23,1899488,1957529,3857017,1.03
2018-08-24,2205641,2039883,4245524,0.92
2018-08-27,2800369,2059543,4859912,0.74
2018-08-28,2265544,1832909,4098453,0.81
2018-08-29,2434059,2062848,4496907,0.85
2018-08-30,2527602,2077976,4605578,0.82
2018-08-31,2076080,2132921,4209001,1.03
2018-09-04,2185929,1865265,4051194,0.85
2018-09-05,2279768,2255413,4535181,0.99
2018-09-06,2302409,2428537,4730946,1.05
2018-09-07,2096536,2460550,4557086,1.17
2018-09-10,1557770,1798751,3356521,1.15
2018-09-11,1997655,1749177,3746832,0.88
2018-09-12,2423997,1993993,4417990,0.82
2018-09-13,2829162,2367598,5196760,0.84
2018-09-14,2617524,2164861,4782385,0.83
2018-09-17,2189143,2024136,4213279,0.92
2018-09-18,2347465,1946520,4293985,0.83
2018-09-19,2483086,2356882,4839968,0.95
2018-09-20,3183329,2824592,6007921,0.89
2018-09-21,2802023,2753133,5555156,0.98
2018-09-24,1900664,1860584,3761248,0.98
2018-09-25,1730192,1528267,3258459,0.88
2018-09-26,2162974,1890371,4053345,0.87
2018-09-27,1983927,1863912,3847839,0.94
2018-09-28,2288654,2436205,4724859,1.06
2018-10-01,1951649,1974084,3925733,1.01
2018-10-02,1943970,1548526,3492496,0.8
2018-10-03,2326096,1996688,4322784,0.86
2018-10-04,3124387,3327771,6452158,1.07
2018-10-05,2834942,3355363,6190305,1.18
2018-10-08,2395866,2814171,5210037,1.17
2018-10-09,2158299,2037157,4195456,0.94
2018-10-10,4053501,4929041,8982542,1.22
2018-10-11,4568540,5409370,9977910,1.18
2018-10-12,3451863,4008069,7459932,1.16
2018-10-15,2817052,2693744,5510796,0.96
2018-10-16,2939656,3033662,5973318,1.03
2018-10-17,2386571,2782555,5169126,1.17
2018-10-18,2323526,3025107,5348633,1.3
2018-10-19,2713002,3089192,5802194,1.14
2018-10-22,1959408,2088751,4048159,1.07
2018-10-23,3310613,3431708,6742321,1.04
2018-10-24,2866382,3694403,6560785,1.29
2018-10-25,3415936,3515380,6931316,1.03
2018-10-26,3545251,4665883,8211134,1.32
2018-10-29,2511741,3184895,5696636,1.27
2018-10-30,2545522,2993079,5538601,1.18
2018-10-31,2876199,3221625,6097824,1.12
2018-11-01,2804281,2371975,5176256,0.85
2018-11-02,2945481,2725899,5671380,0.93
2018-11-05,1963555,2003275,3966830,1.02
2018-11-06,2097855,2343957,4441812,1.12
2018-11-07,3515265,3379709,6894974,0.96
2018-11-08,2315889,2255426,4571315,0.97
2018-11-09,2685866,2982875,5668741,1.11
2018-11-12,2141031,2540548,4681579,1.19
2018-11-13,2421964,2379264,4801228,0.98
2018-11-14,2512363,3075820,5588183,1.22
2018-11-15,3295636,2812063,6107699,0.85
2018-11-16,2858882,2693865,5552747,0.94
2018-11-19,2562239,2475175,5037414,0.97
2018-11-20,3501742,3230759,6732501,0.92
2018-11-21,2044745,2211329,4256074,1.08
2018-11-23,1190029,1330341,2520370,1.12
2018-11-26,2275990,2185276,4461266,0.96
2018-11-27,1911272,1761585,3672857,0.92
2018-11-28,3027223,2552898,5580121,0.84
2018-11-29,2486540,2212005,4698545,0.89
2018-11-30,3036323,2317365,5353688,0.76
2018-12-03,3214550,2456496,5671046,0.76
2018-12-04,3561693,3367543,6929236,0.95
2018-12-06,3580999,3880883,7461882,1.08
2018-12-07,2999110,3510147,6509257,1.17
2018-12-10,3013656,3215356,6229012,1.07
2018-12-11,2221664,2162513,4384177,0.97
2018-12-12,2333575,2335508,4669083,1.0
2018-12-13,1803421,2088283,3891704,1.16
2018-12-14,2536798,2884630,5421428,1.14
2018-12-17,2749829,3766378,6516207,1.37
2018-12-18,2978033,3238708,6216741,1.09
2018-12-19,2758099,3518835,6276934,1.28
2018-12-20,3009602,5489571,8499173,1.82
2018-12-21,3364864,4806236,8171100,1.43
2018-12-24,2055526,2720075,4775601,1.32
2018-12-26,3154272,3335873,6490145,1.06
2018-12-27,2520244,2421897,4942141,0.96
2018-12-28,2972405,2305574,5277979,0.78
2018-12-31,2011992,1973940,3985932,0.98
2019-01-02,2283191,2356140,4639331,1.03
2019-01-03,2138513,2796245,4934758,1.31
2019-01-04,3231796,2956419,6188215,0.91
2019-01-07,2532574,2202169,4734743,0.87
2019-01-08,2414536,2334937,4749473,0.97
2019-01-09,2498857,2325012,4823869,0.93
2019-01-10,2084999,2359397,4444396,1.13
2019-01-11,2515122,2709313,5224435,1.08
2019-01-14,1874409,1956470,3830879,1.04
2019-01-15,2408741,2472705,4881446,1.03
2019-01-16,2531008,2724527,5255535,1.08
2019-01-17,2742179,2201958,4944137,0.8
2019-01-18,3833728,3235999,7069727,0.84
2019-01-22,2377225,2220299,4597524,0.93
2019-01-23,1839737,2142678,3982415,1.16
2019-01-24,1738991,1701909,3440900,0.98
2019-01-25,2834706,2111929,4946635,0.75
2019-01-28,1921259,1903328,3824587,0.99
2019-01-29,1614213,1442078,3056291,0.89
2019-01-30,2524146,2238542,4762688,0.89
2019-01-31,3057059,2575809,5632868,0.84
2019-02-01,2321864,2635186,4957050,1.13
2019-02-04,2210136,1854380,4064516,0.84
2019-02-05,2492399,2059304,4551703,0.83
2019-02-06,2169681,2104218,4273899,0.97
2019-02-07,2470113,2450660,4920773,0.99
2019-02-08,2154209,2230680,4384889,1.04
2019-02-11,1785031,1561130,3346161,0.87
2019-02-12,2626878,2058301,4685179,0.78
2019-02-13,2350518,2375526,4726044,1.01
2019-02-14,2236010,2067647,4303657,0.92
2019-02-15,2819706,2242827,5062533,0.8
2019-02-19,2193763,1878883,4072646,0.86
2019-02-20,2405663,1894650,4300313,0.79
2019-02-21,1971065,1823852,3794917,0.93
2019-02-22,2741621,2155718,4897339,0.79
2019-02-25,2995643,2343455,5339098,0.78
2019-02-26,2051834,1754311,3806145,0.85
2019-02-27,2000731,1862729,3863460,0.93
2019-02-28,2025848,1936205,3962053,0.96
2019-03-01,2461683,2237133,4698816,0.91
2019-03-04,2882827,2874706,5757533,1.0
2019-03-05,1908352,1701766,3610118,0.89
2019-03-06,2035186,2161538,4196724,1.06
2019-03-07,2268344,2537346,4805690,1.12
2019-03-08,2638822,2546733,5185555,0.97
2019-03-11,2466524,2024383,4490907,0.82
2019-03-12,2072280,2095879,4168159,1.01
2019-03-13,3080296,2614348,5694644,0.85
2019-03-14,2310041,2101463,4411504,0.91
2019-03-15,3268245,2771279,6039524,0.85
2019-03-18,2539408,2046229,4585637,0.81
2019-03-19,2424481,2329493,4753974,0.96
2019-03-20,2484045,2204239,4688284,0.89
2019-03-21,2585631,1979034,4564665,0.77
2019-03-22,3128973,2799246,5928219,0.89
2019-03-25,2338372,2010031,4348403,0.86
2019-03-26,1770502,1562736,3333238,0.88
2019-03-27,1905732,1969335,3875067,1.03
2019-03-28,1682612,1463457,3146069,0.87
2019-03-29,2220565,1958652,4179217,0.88
2019-04-01,2412620,2016077,4428697,0.84
2019-04-02,1936163,1610529,3546692,0.83
2019-04-03,2526706,2162922,4689628,0.86
2019-04-04,1751075,1424756,3175831,0.81
2019-04-05,2333591,1916203,4249794,0.82
2019-04-08,2172333,1641190,3813523,0.76
2019-04-09,2124392,1832856,3957248,0.86
2019-04-10,1710344,1523035,3233379,0.89
2019-04-11,1746204,1720072,3466276,0.99
2019-04-12,3098764,2293205,5391969,0.74
2019-04-15,2034187,1854644,3888831,0.91
2019-04-16,2446876,2242147,4689023,0.92
2019-04-17,2837149,2288033,5125182,0.81
2019-04-18,2449297,2160682,4609979,0.88
2019-04-22,1886667,1616386,3503053,0.86
2019-04-23,2557897,2065400,4623297,0.81
2019-04-24,2046117,1784939,3831056,0.87
2019-04-25,2240456,1902992,4143448,0.85
2019-04-26,2257619,1945320,4202939,0.86
2019-04-29,2159208,1850926,4010134,0.86
2019-04-30,2164397,2260298,4424695,1.04
2019-05-01,2527005,2343465,4870470,0.93
2019-05-02,2465153,2287437,4752590,0.93
2019-05-03,2658168,2052047,4710215,0.77
2019-05-06,2408436,2520324,4928760,1.05
2019-05-07,4234669,3677764,7912433,0.87
2019-05-08,2082259,2498370,4580629,1.2
2019-05-09,2843449,3629524,6472973,1.28
2019-05-10,2643797,3266115,5909912,1.24
2019-05-13,3083882,3346577,6430459,1.09
2019-05-14,2183993,2226121,4410114,1.02
2019-05-15,2294167,2644226,4938393,1.15
2019-05-16,2772004,2837679,5609683,1.02
2019-05-17,2598474,2842980,5441454,1.09
2019-05-20,2312092,1956300,4268392,0.85
2019-05-21,2063684,2058059,4121743,1.0
2019-05-22,1987373,1858639,3846012,0.94
2019-05-23,2395569,2905135,5300704,1.21
2019-05-24,2036125,1949679,3985804,0.96
2019-05-28,1859125,1993215,3852340,1.07
2019-05-29,2577738,3637836,6215574,1.41
2019-05-30,1934032,2128404,4062436,1.1
2019-05-31,2621345,3108219,5729564,1.19
2019-06-03,2284057,2587659,4871716,1.13
2019-06-04,2245495,2148413,4393908,0.96
2019-06-05,2209070,2179809,4388879,0.99
2019-06-06,2190300,1871042,4061342,0.85
2019-06-07,3217489,2557308,5774797,0.79
2019-06-10,2580349,2023646,4603995,0.78
2019-06-11,2004038,1955658,3959696,0.98
2019-06-12,1813452,1804643,3618095,1.0
2019-06-13,1826142,1636463,3462605,0.9
2019-06-14,1945231,1877296,3822527,0.97
2019-06-17,1840340,1843463,3683803,1.0
2019-06-18,2784253,2547147,5331400,0.91
2019-06-19,2493318,2130835,4624153,0.85
2019-06-20,3667885,2797244,6465129,0.76
2019-06-21,2950738,2254708,5205446,0.76
2019-06-24,2094292,1603717,3698009,0.77
2019-06-25,2146472,2111842,4258314,0.98
2019-06-26,1937041,1764877,3701918,0.91
2019-06-27,1794076,1595318,3389394,0.89
2019-06-28,2388740,2056509,4445249,0.86
2019-07-01,2679013,2368429,5047442,0.88
2019-07-02,2073651,1836880,3910531,0.89
2019-07-03,1788490,1383938,3172428,0.77
2019-07-05,2126251,1917734,4043985,0.9
2019-07-08,2039429,1922977,3962406,0.94
2019-07-09,1735177,1630169,3365346,0.94
2019-07-10,2352559,2046266,4398825,0.87
2019-07-11,2043994,1794107,3838101,0.88
2019-07-12,2329296,2101403,4430699,0.9
2019-07-15,1824237,1751567,3575804,0.96
2019-07-16,2472095,2220105,4692200,0.9
2019-07-17,2015575,2003742,4019317,0.99
2019-07-18,2258056,2121797,4379853,0.94
2019-07-19,2501337,2727461,5228798,1.09
2019-07-22,1716980,1695176,3412156,0.99
2019-07-23,2218895,1658507,3877402,0.75
2019-07-24,2613468,1911194,4524662,0.73
2019-07-25,2190570,1680635,3871205,0.77
2019-07-26,2415262,1945079,4360341,0.81
2019-07-29,1888571,1523177,3411748,0.81
2019-07-30,1739297,1794940,3534237,1.03
2019-07-31,2615537,2577854,5193391,0.99
2019-08-01,3265561,3469468,6735029,1.06
2019-08-02,3177296,3575759,6753055,1.13
2019-08-05,3744415,4641142,8385557,1.24
2019-08-06,2496698,2749745,5246443,1.1
2019-08-07,2368034,2971926,5339960,1.26
2019-08-08,2310167,2426667,4736834,1.05
2019-08-09,2213786,2199891,4413677,0.99
2019-08-12,2022342,2346590,4368932,1.16
2019-08-13,2389166,2222536,4611702,0.93
2019-08-14,2990422,3808103,6798525,1.27
2019-08-15,2523897,2959305,5483202,1.17
2019-08-16,2691815,2963940,5655755,1.1
2019-08-19,2342839,2197016,4539855,0.94
2019-08-20,2018226,1698350,3716576,0.84
2019-08-21,2109927,2699996,4809923,1.28
2019-08-22,1831994,1702071,3534065,0.93
2019-08-23,2773561,3287713,6061274,1.19
2019-08-26,1848184,2007329,3855513,1.09
2019-08-27,2034335,1938185,3972520,0.95
2019-08-28,1938944,2292386,4231330,1.18
2019-08-29,2189941,2209941,4399882,1.01
2019-08-30,1828463,2283447,4111910,1.25
2019-09-03,1786081,1981261,3767342,1.11
2019-09-04,2028337,2027872,4056209,1.0
2019-09-05,2861825,2356789,5218614,0.82
2019-09-06,2290261,2111010,4401271,0.92
2019-09-09,2339451,2296322,4635773,0.98
2019-09-10,2303690,1932614,4236304,0.84
2019-09-11,2834988,2198442,5033430,0.78
2019-09-12,2681932,2258307,4940239,0.84
2019-09-13,2661802,2450627,5112429,0.92
2019-09-16,2053129,2452665,4505794,1.19
2019-09-17,2437446,2027344,4464790,0.83
2019-09-18,2813937,2897934,5711871,1.03
2019-09-19,2393953,2670642,5064595,1.12
2019-09-20,2544940,2684381,5229321,1.05
2019-09-23,1904221,1962814,3867035,1.03
2019-09-24,2621706,3013518,5635224,1.15
2019-09-25,2072964,2175622,4248586,1.05
2019-09-26,1675010,1747719,3422729,1.04
2019-09-27,2804773,2967872,5772645,1.06
2019-09-30,1554467,1812353,3366820,1.17
2019-10-01,2031626,2215232,4246858,1.09
2019-10-02,2830814,3591241,6422055,1.27
2019-10-03,2097645,2882751,4980396,1.37
2019-10-04,2175006,2289715,4464721,1.05
