date,total_call,total_put,total_total,total_pcr,equity_call,equity_put,equity_total,equity_pcr,index_call,index_put,index_total,index_pcr
2004-09-23,562196.0,518122.0,1080318.0,0.92,438810.0,355896.0,794706.0,0.81,122972,162084,285056,1.32
2004-09-24,473767.0,443196.0,916963.0,0.94,380010.0,313474.0,693484.0,0.82,93302,129702,223004,1.39
2004-09-27,533723.0,529476.0,1063199.0,0.99,429389.0,340689.0,770078.0,0.79,104224,188752,292976,1.81
2004-09-28,689020.0,630321.0,1319341.0,0.91,520063.0,442490.0,962553.0,0.85,168810,187821,356631,1.11
2004-09-29,731516.0,619402.0,1350918.0,0.85,644693.0,418040.0,1062733.0,0.65,86715,201309,288024,2.32
2004-09-30,688608.0,594500.0,1283108.0,0.86,590577.0,433987.0,1024564.0,0.73,97931,160483,258414,1.64
2004-10-01,912411.0,886252.0,1798663.0,0.97,705362.0,546099.0,1251461.0,0.77,206943,340094,547037,1.64
2004-10-04,969493.0,829529.0,1799022.0,0.86,810433.0,539054.0,1349487.0,0.67,158907,290410,449317,1.83
2004-10-05,849417.0,709061.0,1558478.0,0.83,740807.0,497794.0,1238601.0,0.67,108574,211265,319839,1.95
2004-10-06,839540.0,658411.0,1497951.0,0.78,710852.0,468690.0,1179542.0,0.66,128651,189368,318019,1.47
2004-10-07,804871.0,694062.0,1498933.0,0.86,624556.0,467848.0,1092404.0,0.75,180204,226204,406408,1.26
2004-10-08,728114.0,734805.0,1462919.0,1.01,554096.0,456695.0,1010791.0,0.82,173786,278099,451885,1.6
2004-10-11,540858.0,436159.0,977017.0,0.81,437998.0,273185.0,711183.0,0.62,102860,162974,265834,1.58
2004-10-12,773793.0,773814.0,1547607.0,1.0,569940.0,512918.0,1082858.0,0.9,203414,260896,464310,1.28
2004-10-13,1010621.0,1079595.0,2090216.0,1.07,679170.0,542788.0,1221958.0,0.8,331277,536806,868083,1.62
2004-10-14,955623.0,1023708.0,1979331.0,1.07,667745.0,568304.0,1236049.0,0.85,287591,455340,742931,1.58
2004-10-15,1192356.0,1045784.0,2238140.0,0.88,905837.0,691086.0,1596923.0,0.76,286332,354698,641030,1.24
2004-10-18,812037.0,627777.0,1439814.0,0.77,653693.0,461948.0,1115641.0,0.71,158344,165827,324171,1.05
2004-10-19,856237.0,810611.0,1666848.0,0.95,728489.0,633400.0,1361889.0,0.87,127216,177211,304427,1.39
2004-10-20,821342.0,702235.0,1523577.0,0.85,636731.0,528293.0,1165024.0,0.83,184433,173917,358350,0.94
2004-10-21,779589.0,647548.0,1427137.0,0.83,684642.0,519872.0,1204514.0,0.76,94727,127659,222386,1.35
2004-10-22,721848.0,536881.0,1258729.0,0.74,549506.0,365979.0,915485.0,0.67,172332,170902,343234,0.99
2004-10-25,655177.0,495655.0,1150832.0,0.76,526243.0,346298.0,872541.0,0.66,128873,149352,278225,1.16
2004-10-26,841443.0,566655.0,1408098.0,0.67,705920.0,406927.0,1112847.0,0.58,135504,159728,295232,1.18
2004-10-27,1017209.0,709114.0,1726323.0,0.7,829704.0,486861.0,1316565.0,0.59,187308,222238,409546,1.19
2004-10-28,827548.0,560128.0,1387676.0,0.68,654090.0,359641.0,1013731.0,0.55,173340,200469,373809,1.16
2004-10-29,768397.0,561320.0,1329717.0,0.73,629879.0,378292.0,1008171.0,0.6,138469,183028,321497,1.32
2004-11-01,612936.0,564343.0,1177279.0,0.92,489208.0,373860.0,863068.0,0.76,123686,190478,314164,1.54
2004-11-02,880089.0,673404.0,1553493.0,0.77,723572.0,398622.0,1122194.0,0.55,156409,274779,431188,1.76
2004-11-03,980894.0,846918.0,1827812.0,0.86,736263.0,499280.0,1235543.0,0.68,244595,347628,592223,1.42
2004-11-04,1044648.0,910493.0,1955141.0,0.87,735009.0,469860.0,1204869.0,0.64,309639,440633,750272,1.42
2004-11-05,1138538.0,785612.0,1924150.0,0.69,879460.0,444502.0,1323962.0,0.51,258948,341022,599970,1.32
2004-11-08,834336.0,532572.0,1366908.0,0.64,707902.0,347942.0,1055844.0,0.49,126362,184580,310942,1.46
2004-11-09,878274.0,596088.0,1474362.0,0.68,756787.0,401731.0,1158518.0,0.53,121354,194357,315711,1.6
2004-11-10,868416.0,603831.0,1472247.0,0.7,722697.0,408807.0,1131504.0,0.57,145580,194918,340498,1.34
2004-11-11,941190.0,700494.0,1641684.0,0.74,737734.0,414254.0,1151988.0,0.56,203456,286240,489696,1.41
2004-11-12,1147119.0,874194.0,2021313.0,0.76,869039.0,553135.0,1422174.0,0.64,277970,320979,598949,1.15
2004-11-15,1272054.0,710469.0,1982523.0,0.56,1023501.0,411086.0,1434587.0,0.4,248388,299343,547731,1.21
2004-11-16,1007709.0,713584.0,1721293.0,0.71,801638.0,474116.0,1275754.0,0.59,205652,239438,445090,1.16
2004-11-17,1461445.0,947805.0,2409250.0,0.65,1066235.0,544057.0,1610292.0,0.51,395108,403728,798836,1.02
2004-11-18,1161751.0,726699.0,1888450.0,0.63,911558.0,454881.0,1366439.0,0.5,250102,271268,521370,1.08
2004-11-19,1356899.0,1098849.0,2455748.0,0.81,1161274.0,603669.0,1764943.0,0.52,195536,494864,690400,2.53
2004-11-22,861686.0,627011.0,1488697.0,0.73,736999.0,393185.0,1130184.0,0.53,124644,233801,358445,1.88
2004-11-23,856931.0,678770.0,1535701.0,0.79,731115.0,484224.0,1215339.0,0.66,125609,194546,320155,1.55
2004-11-24,704919.0,427012.0,1131931.0,0.61,614365.0,299248.0,913613.0,0.49,90428,127717,218145,1.41
2004-11-26,324971.0,238429.0,563400.0,0.73,282314.0,163473.0,445787.0,0.58,42547,74925,117472,1.76
2004-11-29,816180.0,605727.0,1421907.0,0.74,684379.0,363900.0,1048279.0,0.53,131485,241700,373185,1.84
2004-11-30,597404.0,529019.0,1126423.0,0.89,480231.0,331968.0,812199.0,0.69,117087,196913,314000,1.68
2004-12-01,984317.0,720657.0,1704974.0,0.73,801932.0,426488.0,1228420.0,0.53,182280,294139,476419,1.61
2004-12-02,1043161.0,872938.0,1916099.0,0.84,882049.0,611484.0,1493533.0,0.69,160955,261361,422316,1.62
2004-12-03,892421.0,660400.0,1552821.0,0.74,726468.0,394888.0,1121356.0,0.54,165716,265368,431084,1.6
2004-12-06,770439.0,580294.0,1350733.0,0.75,625907.0,374614.0,1000521.0,0.6,143152,205639,348791,1.44
2004-12-07,926429.0,697405.0,1623834.0,0.75,758292.0,446314.0,1204606.0,0.59,167941,251054,418995,1.49
2004-12-08,746399.0,662837.0,1409236.0,0.89,599048.0,398403.0,997451.0,0.67,146636,264404,411040,1.8
2004-12-09,874753.0,723012.0,1597765.0,0.83,641624.0,489330.0,1130954.0,0.76,233017,233628,466645,1.0
2004-12-10,742599.0,464246.0,1206845.0,0.63,611554.0,288555.0,900109.0,0.47,130910,175685,306595,1.34
2004-12-13,732321.0,530421.0,1262742.0,0.72,552335.0,259531.0,811866.0,0.47,178545,270873,449418,1.52
2004-12-14,939542.0,727301.0,1666843.0,0.77,702696.0,425477.0,1128173.0,0.61,236615,301804,538419,1.28
2004-12-15,1075178.0,672798.0,1747976.0,0.63,862039.0,360956.0,1222995.0,0.42,212594,311712,524306,1.47
2004-12-16,1200757.0,814736.0,2015493.0,0.68,934116.0,410355.0,1344471.0,0.44,266536,404275,670811,1.52
2004-12-17,1241187.0,1037969.0,2279156.0,0.84,1002656.0,536541.0,1539197.0,0.54,238402,501301,739703,2.1
2004-12-20,409058.0,366241.0,775299.0,0.9,308472.0,189814.0,498286.0,0.62,100513,176406,276919,1.76
2004-12-21,783169.0,620054.0,1403223.0,0.79,641805.0,329956.0,971761.0,0.51,141297,289787,431084,2.05
2004-12-22,631729.0,574492.0,1206221.0,0.91,520858.0,337623.0,858481.0,0.65,110827,236564,347391,2.13
2004-12-23,449664.0,376167.0,825831.0,0.84,375124.0,212569.0,587693.0,0.57,74528,163573,238101,2.19
2004-12-27,449402.0,376917.0,826319.0,0.84,355513.0,237059.0,592572.0,0.67,93855,139657,233512,1.49
2004-12-28,561745.0,387881.0,949626.0,0.69,472655.0,227347.0,700002.0,0.48,89007,160311,249318,1.8
2004-12-29,589173.0,532154.0,1121327.0,0.9,526021.0,310633.0,836654.0,0.59,63081,221471,284552,3.51
2004-12-30,470646.0,402438.0,873084.0,0.86,373995.0,223765.0,597760.0,0.6,96476,178563,275039,1.85
2004-12-31,430894.0,283382.0,714276.0,0.66,358909.0,162294.0,521203.0,0.45,71945,121038,192983,1.68
2005-01-03,782560.0,610292.0,1392852.0,0.78,659825.0,379929.0,1039754.0,0.58,122733,230053,352786,1.87
2005-01-04,1071868.0,831280.0,1903148.0,0.78,823299.0,494997.0,1318296.0,0.6,248459,336179,584638,1.35
2005-01-05,863696.0,824718.0,1688414.0,0.95,673198.0,491213.0,1164411.0,0.73,190498,333445,523943,1.75
2005-01-06,776205.0,617900.0,1394105.0,0.8,650675.0,436787.0,1087462.0,0.67,125470,181103,306573,1.44
2005-01-07,867875.0,840718.0,1708593.0,0.97,665551.0,517598.0,1183149.0,0.78,202075,323120,525195,1.6
2005-01-10,764165.0,624201.0,1388366.0,0.82,598111.0,388796.0,986907.0,0.65,165991,235400,401391,1.42
2005-01-11,866571.0,741247.0,1607818.0,0.86,710453.0,464212.0,1174665.0,0.65,155853,277011,432864,1.78
2005-01-12,801578.0,746458.0,1548036.0,0.93,601109.0,401114.0,1002223.0,0.67,200456,345339,545795,1.72
2005-01-13,893271.0,799634.0,1692905.0,0.9,711982.0,484745.0,1196727.0,0.68,180982,314877,495859,1.74
2005-01-14,843562.0,611182.0,1454744.0,0.72,648600.0,378385.0,1026985.0,0.58,194912,232747,427659,1.19
2005-01-18,1095150.0,946447.0,2041597.0,0.86,748462.0,503077.0,1251539.0,0.67,346499,443370,789869,1.28
2005-01-19,1019931.0,884732.0,1904663.0,0.87,772118.0,578582.0,1350700.0,0.75,247474,305725,553199,1.24
2005-01-20,1216088.0,1188329.0,2404417.0,0.98,850881.0,649157.0,1500038.0,0.76,364890,538952,903842,1.48
2005-01-21,1432744.0,1243714.0,2676458.0,0.87,1173847.0,751545.0,1925392.0,0.64,258286,492131,750417,1.91
2005-01-24,1135893.0,857058.0,1992951.0,0.75,893746.0,570729.0,1464475.0,0.64,241873,286259,528132,1.18
2005-01-25,942753.0,779289.0,1722042.0,0.83,734396.0,466131.0,1200527.0,0.63,208244,313158,521402,1.5
2005-01-26,881696.0,726158.0,1607854.0,0.82,729240.0,417934.0,1147174.0,0.57,152420,308223,460643,2.02
2005-01-27,814116.0,681175.0,1495291.0,0.84,624288.0,332165.0,956453.0,0.53,189782,349000,538782,1.84
2005-01-28,892148.0,689060.0,1581208.0,0.77,640730.0,389257.0,1029987.0,0.61,251289,299732,551021,1.19
2005-01-31,801156.0,615415.0,1416571.0,0.77,613507.0,341316.0,954823.0,0.56,187597,274099,461696,1.46
2005-02-01,888485.0,800281.0,1688766.0,0.9,641260.0,331690.0,972950.0,0.52,247015,468356,715371,1.9
2005-02-02,871818.0,635757.0,1507575.0,0.73,672941.0,335387.0,1008328.0,0.5,198786,300370,499156,1.51
2005-02-03,811046.0,686884.0,1497930.0,0.85,589756.0,375712.0,965468.0,0.64,221208,311172,532380,1.41
2005-02-04,971049.0,729552.0,1700601.0,0.75,749407.0,364407.0,1113814.0,0.49,221337,365080,586417,1.65
2005-02-07,741157.0,542721.0,1283878.0,0.73,599882.0,271554.0,871436.0,0.45,141044,271017,412061,1.92
2005-02-08,776723.0,632315.0,1409038.0,0.81,617796.0,353443.0,971239.0,0.57,158366,278861,437227,1.76
2005-02-09,848988.0,788168.0,1637156.0,0.93,655340.0,459441.0,1114781.0,0.7,193486,328692,522178,1.7
2005-02-10,755984.0,743148.0,1499132.0,0.98,596899.0,445552.0,1042451.0,0.75,159064,297385,456449,1.87
2005-02-11,870537.0,751832.0,1622369.0,0.86,642824.0,424200.0,1067024.0,0.66,227659,327457,555116,1.44
2005-02-14,687506.0,616637.0,1304143.0,0.9,538375.0,358232.0,896607.0,0.67,149034,258405,407439,1.73
2005-02-15,969739.0,761609.0,1731348.0,0.79,697098.0,379812.0,1076910.0,0.54,272488,381787,654275,1.4
2005-02-16,1083406.0,804359.0,1887765.0,0.74,653283.0,336169.0,989452.0,0.51,430030,468177,898207,1.09
2005-02-17,1086515.0,974098.0,2060613.0,0.9,731649.0,451598.0,1183247.0,0.62,354637,522500,877137,1.47
2005-02-18,1234911.0,1059773.0,2294684.0,0.86,953472.0,566068.0,1519540.0,0.59,281100,493503,774603,1.76
2005-02-22,1108550.0,898840.0,2007390.0,0.81,768716.0,404014.0,1172730.0,0.53,339727,494782,834509,1.46
2005-02-23,766829.0,638716.0,1405545.0,0.83,615620.0,341717.0,957337.0,0.56,151095,295999,447094,1.96
2005-02-24,856434.0,845580.0,1702014.0,0.99,702203.0,545456.0,1247659.0,0.78,154164,300087,454251,1.95
2005-02-25,991151.0,805772.0,1796923.0,0.81,730242.0,461371.0,1191613.0,0.63,260830,344400,605230,1.32
2005-02-28,846053.0,585529.0,1431582.0,0.69,691864.0,377079.0,1068943.0,0.55,153821,208446,362267,1.36
2005-03-01,779519.0,684790.0,1464309.0,0.88,637463.0,430391.0,1067854.0,0.68,141978,253475,395453,1.79
2005-03-02,901245.0,733041.0,1634286.0,0.81,677219.0,420572.0,1097791.0,0.62,224008,312469,536477,1.39
2005-03-03,811569.0,669055.0,1480624.0,0.82,630262.0,417267.0,1047529.0,0.66,181214,251206,432420,1.39
2005-03-04,959284.0,779672.0,1738956.0,0.81,679113.0,412901.0,1092014.0,0.61,280136,366736,646872,1.31
2005-03-07,914578.0,708547.0,1623125.0,0.77,681352.0,385600.0,1066952.0,0.57,233139,322637,555776,1.38
2005-03-08,751803.0,657505.0,1409308.0,0.87,596441.0,405869.0,1002310.0,0.68,155322,251606,406928,1.62
2005-03-09,902907.0,871681.0,1774588.0,0.97,702190.0,492543.0,1194733.0,0.7,199383,378943,578326,1.9
2005-03-10,834205.0,844582.0,1678787.0,1.01,641241.0,425365.0,1066606.0,0.66,192564,419142,611706,2.18
2005-03-11,757496.0,753095.0,1510591.0,0.99,547342.0,340055.0,887397.0,0.62,209980,412988,622968,1.97
2005-03-14,772955.0,779659.0,1552614.0,1.01,573341.0,381248.0,954589.0,0.66,199374,398208,597582,2.0
2005-03-15,1051480.0,897467.0,1948947.0,0.85,692111.0,392209.0,1084320.0,0.57,359049,505223,864272,1.41
2005-03-16,1188112.0,1249413.0,2437525.0,1.05,736013.0,614202.0,1350215.0,0.83,451740,635177,1086917,1.41
2005-03-17,1084303.0,1156936.0,2241239.0,1.07,763771.0,525509.0,1289280.0,0.69,320348,631351,951699,1.97
2005-03-18,1145518.0,1459245.0,2604763.0,1.27,860858.0,621100.0,1481958.0,0.72,284442,838114,1122556,2.95
2005-03-21,976922.0,760705.0,1737627.0,0.78,731526.0,455540.0,1187066.0,0.62,245089,305143,550232,1.25
2005-03-22,915437.0,938724.0,1854161.0,1.03,675731.0,551035.0,1226766.0,0.82,239401,387659,627060,1.62
2005-03-23,1038324.0,862141.0,1900465.0,0.83,743807.0,384860.0,1128667.0,0.52,294108,476641,770749,1.62
2005-03-24,862404.0,670057.0,1532461.0,0.78,707146.0,353431.0,1060577.0,0.5,155189,316520,471709,2.04
2005-03-28,761115.0,502311.0,1263426.0,0.66,635349.0,323334.0,958683.0,0.51,125048,178939,303987,1.43
2005-03-29,934744.0,908763.0,1843507.0,0.97,596786.0,408174.0,1004960.0,0.68,336889,500589,837478,1.49
2005-03-30,862005.0,717794.0,1579799.0,0.83,588495.0,335703.0,924198.0,0.57,273153,382051,655204,1.4
2005-03-31,859907.0,627390.0,1487297.0,0.73,617382.0,359396.0,976778.0,0.58,241457,267831,509288,1.11
2005-04-01,865125.0,915501.0,1780626.0,1.06,596260.0,484520.0,1080780.0,0.81,268459,430899,699358,1.61
2005-04-04,787749.0,692502.0,1480251.0,0.88,611025.0,422503.0,1033528.0,0.69,176629,269939,446568,1.53
2005-04-05,831832.0,702990.0,1534822.0,0.85,599281.0,358050.0,957331.0,0.6,232378,344930,577308,1.48
2005-04-06,891211.0,879206.0,1770417.0,0.99,612572.0,496312.0,1108884.0,0.81,278445,382866,661311,1.38
2005-04-07,948897.0,658040.0,1606937.0,0.69,668755.0,361445.0,1030200.0,0.54,279984,296354,576338,1.06
2005-04-08,810260.0,757320.0,1567580.0,0.93,565535.0,311177.0,876712.0,0.55,244554,446083,690637,1.82
2005-04-11,730647.0,748289.0,1478936.0,1.02,552918.0,390898.0,943816.0,0.71,177567,357383,534950,2.01
2005-04-12,1087676.0,1285030.0,2372706.0,1.18,684342.0,464286.0,1148628.0,0.68,403165,820737,1223902,2.04
2005-04-13,1326824.0,1286230.0,2613054.0,0.97,927550.0,674501.0,1602051.0,0.73,399067,611728,1010795,1.53
2005-04-14,1477004.0,1575643.0,3052647.0,1.07,949034.0,662345.0,1611379.0,0.7,527839,913296,1441135,1.73
2005-04-15,1690725.0,2396996.0,4087721.0,1.42,1090429.0,1095025.0,2185454.0,1.0,600220,1301871,1902091,2.17
2005-04-18,1286578.0,1278178.0,2564756.0,0.99,848862.0,585156.0,1434018.0,0.69,437391,692683,1130074,1.58
2005-04-19,1014107.0,995876.0,2009983.0,0.98,748795.0,441930.0,1190725.0,0.59,264994,553894,818888,2.09
2005-04-20,1037232.0,1015613.0,2052845.0,0.98,743160.0,464946.0,1208106.0,0.63,293666,550431,844097,1.87
2005-04-21,1213808.0,1031423.0,2245231.0,0.85,749890.0,436056.0,1185946.0,0.58,463734,595364,1059098,1.28
2005-04-22,836184.0,822131.0,1658315.0,0.98,621917.0,415520.0,1037437.0,0.67,214169,406591,620760,1.9
2005-04-25,691510.0,550397.0,1241907.0,0.8,508636.0,328816.0,837452.0,0.65,182831,221581,404412,1.21
2005-04-26,814983.0,637677.0,1452660.0,0.78,553686.0,391377.0,945063.0,0.71,261231,246300,507531,0.94
2005-04-27,788038.0,837921.0,1625959.0,1.06,560549.0,430517.0,991066.0,0.77,227361,407354,634715,1.79
2005-04-28,745167.0,841725.0,1586892.0,1.13,520202.0,396538.0,916740.0,0.76,224927,445129,670056,1.98
2005-04-29,817984.0,829160.0,1647144.0,1.01,571583.0,421619.0,993202.0,0.74,246291,407522,653813,1.65
2005-05-02,631028.0,605038.0,1236066.0,0.96,468299.0,315901.0,784200.0,0.67,162655,289070,451725,1.78
2005-05-03,716997.0,611144.0,1328141.0,0.85,561365.0,345275.0,906640.0,0.62,155551,265864,421415,1.71
2005-05-04,978902.0,966691.0,1945593.0,0.99,680649.0,573611.0,1254260.0,0.84,298178,392830,691008,1.32
2005-05-05,761733.0,858764.0,1620497.0,1.13,552010.0,410429.0,962439.0,0.74,209667,447985,657652,2.14
2005-05-06,660331.0,704353.0,1364684.0,1.07,459759.0,368858.0,828617.0,0.8,200445,335495,535940,1.67
2005-05-09,648618.0,544147.0,1192765.0,0.84,472943.0,298648.0,771591.0,0.63,175552,245469,421021,1.4
2005-05-10,869399.0,749721.0,1619120.0,0.86,629666.0,336792.0,966458.0,0.53,239690,412929,652619,1.72
2005-05-11,745254.0,749922.0,1495176.0,1.01,537582.0,377032.0,914614.0,0.7,207636,372880,580516,1.8
2005-05-12,853287.0,938589.0,1791876.0,1.1,564303.0,416152.0,980455.0,0.74,288929,522427,811356,1.81
2005-05-13,972054.0,994556.0,1966610.0,1.02,629101.0,454105.0,1083206.0,0.72,342772,540387,883159,1.58
2005-05-16,982950.0,778419.0,1761369.0,0.79,663109.0,362661.0,1025770.0,0.55,319621,415720,735341,1.3
2005-05-17,898335.0,900669.0,1799004.0,1.0,611021.0,422280.0,1033301.0,0.69,287204,478338,765542,1.67
2005-05-18,1515008.0,1230165.0,2745173.0,0.81,867498.0,451267.0,1318765.0,0.52,647198,777596,1424794,1.2
2005-05-19,1298864.0,1017284.0,2316148.0,0.78,724323.0,381008.0,1105331.0,0.53,574471,636081,1210552,1.11
2005-05-20,1308498.0,1213829.0,2522327.0,0.93,961822.0,441716.0,1403538.0,0.46,346654,771643,1118297,2.23
2005-05-23,954078.0,776014.0,1730092.0,0.81,729332.0,371719.0,1101051.0,0.51,224195,404149,628344,1.8
2005-05-24,775435.0,590526.0,1365961.0,0.76,568897.0,318295.0,887192.0,0.56,206145,272180,478325,1.32
2005-05-25,739735.0,755365.0,1495100.0,1.02,567764.0,387355.0,955119.0,0.68,171727,367945,539672,2.14
2005-05-26,863850.0,644268.0,1508118.0,0.75,611297.0,287883.0,899180.0,0.47,252389,356375,608764,1.41
2005-05-27,516535.0,420207.0,936742.0,0.81,396841.0,227635.0,624476.0,0.57,119670,192551,312221,1.61
2005-05-31,652828.0,649457.0,1302285.0,0.99,495953.0,354906.0,850859.0,0.72,156597,294486,451083,1.88
2005-06-01,1182912.0,803978.0,1986890.0,0.68,757708.0,426714.0,1184422.0,0.56,424535,377100,801635,0.89
2005-06-02,701229.0,632859.0,1334088.0,0.9,530775.0,329231.0,860006.0,0.62,170134,303612,473746,1.78
2005-06-03,757845.0,749441.0,1507286.0,0.99,535325.0,327222.0,862547.0,0.61,221996,422023,644019,1.9
2005-06-06,672311.0,605172.0,1277483.0,0.9,486352.0,247606.0,733958.0,0.51,185719,357541,543260,1.93
2005-06-07,1001853.0,878033.0,1879886.0,0.88,630871.0,350996.0,981867.0,0.56,370701,527032,897733,1.42
2005-06-08,766987.0,705363.0,1472350.0,0.92,578027.0,371287.0,949314.0,0.64,188748,334076,522824,1.77
2005-06-09,810245.0,713278.0,1523523.0,0.88,597039.0,288848.0,885887.0,0.48,212862,424370,637232,1.99
2005-06-10,876064.0,625745.0,1501809.0,0.71,681013.0,323436.0,1004449.0,0.47,194957,302214,497171,1.55
2005-06-13,820349.0,723469.0,1543818.0,0.88,553331.0,336631.0,889962.0,0.61,266417,386719,653136,1.45
2005-06-14,916750.0,767122.0,1683872.0,0.84,619778.0,345446.0,965224.0,0.56,296784,421567,718351,1.42
2005-06-15,1157534.0,1019985.0,2177519.0,0.88,747538.0,420740.0,1168278.0,0.56,409920,599245,1009165,1.46
2005-06-16,1571729.0,1246739.0,2818468.0,0.79,787777.0,573484.0,1361261.0,0.73,783694,672470,1456164,0.86
2005-06-17,1476249.0,1511489.0,2987738.0,1.02,958796.0,511279.0,1470075.0,0.53,517354,1000160,1517514,1.93
2005-06-20,849395.0,830839.0,1680234.0,0.98,655538.0,379451.0,1034989.0,0.58,193849,451378,645227,2.33
2005-06-21,722325.0,707158.0,1429483.0,0.98,597482.0,363871.0,961353.0,0.61,124606,343152,467758,2.75
2005-06-22,852029.0,750022.0,1602051.0,0.88,592603.0,309032.0,901635.0,0.52,259120,440895,700015,1.7
2005-06-23,1049451.0,804407.0,1853858.0,0.77,821689.0,387284.0,1208973.0,0.47,227564,417103,644667,1.83
2005-06-24,779658.0,696983.0,1476641.0,0.89,512042.0,294419.0,806461.0,0.57,267587,402033,669620,1.5
2005-06-27,719911.0,687606.0,1407517.0,0.96,524921.0,332144.0,857065.0,0.63,194613,355450,550063,1.83
2005-06-28,775981.0,625551.0,1401532.0,0.81,529524.0,307966.0,837490.0,0.58,246388,317500,563888,1.29
2005-06-29,708575.0,554639.0,1263214.0,0.78,548308.0,332022.0,880330.0,0.61,159852,222581,382433,1.39
2005-06-30,929528.0,716570.0,1646098.0,0.77,593486.0,303667.0,897153.0,0.51,336026,412903,748929,1.23
2005-07-01,558557.0,560708.0,1119265.0,1.0,395833.0,219261.0,615094.0,0.55,162630,341447,504077,2.1
2005-07-05,793726.0,546300.0,1340026.0,0.69,557993.0,273561.0,831554.0,0.49,235675,272699,508374,1.16
2005-07-06,782277.0,874860.0,1657137.0,1.12,546053.0,285517.0,831570.0,0.52,236184,589303,825487,2.5
2005-07-07,922783.0,977510.0,1900293.0,1.06,593389.0,344815.0,938204.0,0.58,329344,632695,962039,1.92
2005-07-08,1094639.0,893784.0,1988423.0,0.82,722756.0,306563.0,1029319.0,0.42,371726,587091,958817,1.58
2005-07-11,1090068.0,886167.0,1976235.0,0.81,759728.0,377410.0,1137138.0,0.5,330022,508662,838684,1.54
2005-07-12,1101683.0,864189.0,1965872.0,0.78,771256.0,358279.0,1129535.0,0.46,330371,505910,836281,1.53
2005-07-13,1046528.0,793669.0,1840197.0,0.76,739592.0,408920.0,1148512.0,0.55,306835,384719,691554,1.25
2005-07-14,1628429.0,1166617.0,2795046.0,0.72,1080451.0,469825.0,1550276.0,0.43,547802,696581,1244383,1.27
2005-07-15,1457625.0,1093629.0,2551254.0,0.75,986364.0,532999.0,1519363.0,0.54,471200,560184,1031384,1.19
2005-07-18,879816.0,946155.0,1825971.0,1.08,683489.0,378446.0,1061935.0,0.55,196155,567573,763728,2.89
